id,title,release_date,overview,genres,poster_path
1255788,The Gardener,2025-01-30,"Every year the Prime Minister has a list of all kinds of troublemakers eliminated in the name of the famous Reason of State. Serge Shuster, Special Adviser to the President of the Republic, finds himself on this list, better known as the Matignon List.  Condemned to certain death and at the heart of an implacable plot and a state secret that also put his family in danger, Serge, his wife and children have only one hope left - their gardener, Léo, who hates it when « slugs » invade his garden... Especially those that want to kill innocent families.","Action, Comedy",/5T9WR7vIOnHm6xhVt5zBuPbBgt1.jpg
1333099,Dalia and the Red Book,2024-10-17,"Dalia, the daughter of a famous writer who has recently died, inherits the legacy of finishing his book. To do this, Dalia will become part of the book and will come face to face with the characters who have taken the theme of the book in order to be the protagonists.","Adventure, Drama, Fantasy, Animation",/oyGyAQZOj7NzyLxCZX7FHKYELP1.jpg
7451,xXx,2002-08-09,"Xander Cage is your standard adrenaline junkie with no fear and a lousy attitude. When the US Government ""recruits"" him to go on a mission, he's not exactly thrilled. His mission: to gather information on an organization that may just be planning the destruction of the world, led by the nihilistic Yorgi.","Action, Adventure, Thriller, Crime",/xeEw3eLeSFmJgXZzmF2Efww0q3s.jpg
1178764,Possession Street,2024-10-31,"When seven malevolent spirits are unleashed to possess the tenants of a dying mall, it falls to a jaded ex-stuntman, his headstrong daughter and a would-be Daoist priest to stop the undead before they spread onto the streets beyond.","Horror, Drama",/uNrBz1wrWszAVvOoyWPySbXWoxz.jpg
1059372,Dear David,2023-02-09,"A secret fantasy blog might jeopardize the promising future of Laras, a talented student, when the blog is revealed to her entire school.","Drama, Romance, Fantasy",/Ab1OedAN42deqjIkOu7X94nJwkG.jpg
1035048,Elevation,2024-11-07,A single father and two women venture from the safety of their homes to face monstrous creatures to save the life of a young boy.,"Action, Science Fiction, Thriller",/tnfc0NJ3BzhJrGJhkkEd6MHBdq5.jpg
1124620,The Monkey,2025-02-14,"When twin brothers find a mysterious wind-up monkey, a series of outrageous deaths tear their family apart. Twenty-five years later, the monkey begins a new killing spree forcing the estranged brothers to confront the cursed toy.","Horror, Comedy",/yYa8Onk9ow7ukcnfp2QWVvjWYel.jpg
573435,Bad Boys: Ride or Die,2024-06-05,"After their late former Captain is framed, Lowrey and Burnett try to clear his name, only to end up on the run themselves.","Action, Comedy, Crime, Thriller, Adventure",/oGythE98MYleE6mZlGs5oBGkux1.jpg
671,Harry Potter and the Philosopher's Stone,2001-11-16,"Harry Potter has lived under the stairs at his aunt and uncle's house his whole life. But on his 11th birthday, he learns he's a powerful wizard—with a place waiting for him at the Hogwarts School of Witchcraft and Wizardry. As he learns to harness his newfound powers with the help of the school's kindly headmaster, Harry uncovers the truth about his parents' deaths—and about the villain who's to blame.","Adventure, Fantasy",/wuMc08IPKEatf9rnMNXvIDxqP4W.jpg
238,The Godfather,1972-03-14,"Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge.","Drama, Crime",/3bhkrj58Vtu7enYsRolD1fZdja1.jpg
321612,Beauty and the Beast,2017-03-16,A live-action adaptation of Disney's version of the classic tale of a cursed prince and a beautiful young woman who helps him break the spell.,"Family, Fantasy, Romance",/hKegSKIDep2ewJWPUQD7u0KqFIp.jpg
1450436,Puri for Rent,2025-04-04,"Aiko Garcia plays a desperate woman thrust into an unusual job. In desperate need of money after getting fired, Nancy finds herself accepting a job as a young and rich disabled man’s sexual partner. But can she let go of her dignity when the sex leads to love?","Drama, Romance",/ry9AWnoAABgxAEzc3BwLHgf1H1b.jpg
926670,Henry Danger: The Movie,2025-01-17,"Henry Hart meets a superfan—eager to fight crime with Kid Danger—who comes into possession of a device that can open up alternate realities. Facing a wild ride, Henry will need his best friend Jasper and his new superfan sidekick to find his way out or be stuck in another dimension forever.","Action, Comedy, Family, Science Fiction",/dFWj2rOGsqSIX1PHFghbCBgpMnk.jpg
1140535,Presence,2025-01-16,"A couple, Rebekah and Chris, and their children, Tyler and Chloe, move into a seemingly normal suburban home. When strange events occur, they begin to believe there is something else in the house with them. The presence is about to disrupt their lives in unimaginable ways.","Horror, Drama, Thriller",/hZ8dTeBzigV5SVgwG1ikSROAFiS.jpg
1196470,Survive,2024-06-19,A couple celebrates their son’s birthday in the middle of the ocean on their boat. A violent storm hits and it brings up hungry creatures from the depths and they fight for their survival.,"Science Fiction, Thriller, Adventure, Action",/7fR3KxswtY8OHHZuOUB9td58CRX.jpg
1457124,Titanic: The Digital Resurrection,2025-04-12,"Using cutting-edge scanning technology and state-of-the-art CGI, a team of experts creates the first high-resolution 3D digital twin of the Titanic wreck. Through a groundbreaking immersive investigation, they uncover the ship’s final moments, shedding light on the acts of heroism and cowardice aboard—and revealing the true story behind the sinking of the “unsinkable” ship.",Documentary,/mJNpxvtUNRVOfhFwukNewSf3gkf.jpg
603,The Matrix,1999-03-31,"Set in the 22nd century, The Matrix tells the story of a computer hacker who joins a group of underground insurgents fighting the vast and powerful computers who now rule the earth.","Action, Science Fiction",/dXNAPwY7VrqMAo51EKhhCJfaGb5.jpg
198663,The Maze Runner,2014-09-10,"Set in a post-apocalyptic world, young Thomas is deposited in a community of boys after his memory is erased, soon learning they're all trapped in a maze that will require him to join forces with fellow “runners” for a shot at escape.","Action, Mystery, Science Fiction, Thriller",/ode14q7WtDugFDp78fo9lCsmay9.jpg
315635,Spider-Man: Homecoming,2017-07-05,"Following the events of Captain America: Civil War, Peter Parker, with the help of his mentor Tony Stark, tries to balance his life as an ordinary high school student in Queens, New York City, with fighting crime as his superhero alter ego Spider-Man as a new threat, the Vulture, emerges.","Action, Adventure, Science Fiction, Drama",/c24sv2weTHPsmDa7jEMN0m2P3RT.jpg
1167366,Uranus 2324,2024-07-04,"Bonded in their youth and separated by tragedy, an astronaut and a free diver bend the laws of space and time in their efforts to be together again.","Romance, Drama, Science Fiction",/zTD9HytRG1nfP5pdOAYmPyXj05d.jpg
999142,Rabia,2024-11-27,"Driven by the promise of a new life, Jessica (19) and her best friend Laila left for Syria to join DAECH. But when they arrive, they find themselves locked up in a women’s house run by the authoritarian and charismatic Madame. When Jessica rebels, a game of domination and submission begins between her and the director. Between fascination and fear, Jessica will have to give up her humanity to survive within this system.","Drama, Thriller",/h05EsRVWWrmLDlEsXhRIUWUSogH.jpg
385687,Fast X,2023-05-17,"Over many missions and against impossible odds, Dom Toretto and his family have outsmarted, out-nerved and outdriven every foe in their path. Now, they confront the most lethal opponent they've ever faced: A terrifying threat emerging from the shadows of the past who's fueled by blood revenge, and who is determined to shatter this family and destroy everything—and everyone—that Dom loves, forever.","Action, Crime, Thriller, Adventure, Mystery",/fiVW06jE7z9YnO4trhaMEdclSiC.jpg
980477,Ne Zha 2,2025-01-29,"Following the Tribulation, although the souls of Ne Zha and Ao Bing were preserved, their physical bodies will soon be destroyed. Tai Yi Zhen Ren plans to use the Seven Colored Lotus to reshape their physical forms, but encounters numerous difficulties. What will become of Ne Zha and Ao Bing?","Animation, Fantasy, Adventure",/5lUmWTGkEcYnXujixXn31o9q2T0.jpg
777443,The Electric State,2025-03-07,"An orphaned teen hits the road with a mysterious robot to find her long-lost brother, teaming up with a smuggler and his wisecracking sidekick.","Science Fiction, Adventure, Action",/sI2NiMU8o65hmIMY0JI9CjJ0p7f.jpg
361743,Top Gun: Maverick,2022-05-21,"After more than thirty years of service as one of the Navy’s top aviators, and dodging the advancement in rank that would ground him, Pete “Maverick” Mitchell finds himself training a detachment of TOP GUN graduates for a specialized mission the likes of which no living pilot has ever seen.","Action, Drama",/62HCnUTziyWcpDaBO2i1DX17ljH.jpg
986056,Thunderbolts*,2025-04-30,"After finding themselves ensnared in a death trap, seven disillusioned castoffs must embark on a dangerous mission that will force them to confront the darkest corners of their pasts.","Action, Adventure, Drama",/fvodooEJ74rXV9MfBM8asTGBv3Z.jpg
945961,Alien: Romulus,2024-08-13,"While scavenging the deep ends of a derelict space station, a group of young space colonizers come face to face with the most terrifying life form in the universe.","Horror, Science Fiction",/b33nnKl1GSFbao4l3fZDDqsMx0F.jpg
550,Fight Club,1999-10-15,"A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground ""fight clubs"" forming in every town, until an eccentric gets in the way and ignites an out-of-control spiral toward oblivion.",Drama,/pB8BM7pdSp6B6Ih7QZ4DrQ3PmJK.jpg
1306845,Jaat,2025-04-10,"After a ruffian accidentally ruins his meal, a traveler retorts violently and demands an apology, unintentionally finding himself in a web of violence, crime and corruption spun by a feared criminal.","Action, Drama",/guTflsCTgLNqTbpHTi9gJANk1Rf.jpg
1151506,From Good to the Hood,2024-12-05,"Cheating the tax man was just too tempting for Andrés. Besides, what are the chances of him getting caught? Well, as it turns out, pretty high! And that’s exactly what happens when a couple of tax inspectors turn up at his company to inform him that he owes the IRS a lot of money.",Comedy,/n9UejLgJi5HzRyEXEH7l5CUNKm4.jpg
1217876,Ellie and the Monster Team,2024-06-27,"When a homeless little ghost knocks on the door to the eccentric residents of a Ghost Train on the lookout for a place to belong, she accidentally attracts the attention from the outside world and must team up with the motley crew of monsters on a crazy quest to save not only the future of the Ghost Train but also her only chance to finally have a family of her own.","Animation, Family, Comedy",/xyNtoI1r9ydJRKFGS1SCbT9ying.jpg
1249213,Drop,2025-04-10,"Violet, a widowed mother on her first date in years, arrives at an upscale restaurant where she is relieved that her date, Henry, is more charming and handsome than she expected. But their chemistry begins to curdle as Violet begins being irritated and then terrorized by a series of anonymous drops to her phone.","Mystery, Thriller",/oK4FFNfFHQRyGc2pmo88zpiu5Gc.jpg
155,The Dark Knight,2008-07-16,"Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.","Drama, Action, Crime, Thriller",/qJ2tW6WMUDux911r6m7haRef0WH.jpg
1260416,Anastasia,1953-07-12,"Set 16 years after the execution of the Tsar and his family by the Bolsheviks. Exiles Prince Bounine and his friends come up with a scheme to con money by claiming an imposter to be Princess Anastasia who escaped the shootings. They find a poor woman who is close to suicide and both looks the part and speaks Russian. All they need to do is train her for her role, enough to convince other members of the ex-Royal household and family also in exile.","Drama, TV Movie",
